Sentence,Emotion
"có đảm_bảo chương_trình dạy .",Vui vẻ
"nâng cao cơ_sở vật_chất giảng_dạy .",Trung lập
"giảng_viên nên có kỹ_năng sư_phạm tốt hơn .",Trung lập
"cô rất tận_tâm , nhiệt_huyết , thân_thiện , tạo không_gian học rất thoải_mái .",Vui vẻ
"thiếu thông_tin , tài_liệu về môn_học .",Buồn bã
"chưa ôn_tập được nhiều kiến_thức cơ_bản của anh văn 1 .",Buồn bã
"học_sinh yêu_cầu giảng lại không giảng lại và bảo về tự xem_lại .",Tức giận
"thầy dạy tận_tâm .",Vui vẻ
"cần giảng_viên nói to rõ , làm cho tiết học thêm sôi_động , hấp_dẫn .",Trung lập
"cô rất tuyệt , giảng lý_thuyết và bài_tập siêu kỹ , giải_đáp thắc_mắc của sinh_viên cực nhanh vì chi_tiết .",Vui vẻ
"cô dạy vui_vẻ nhiệt_tình , giúp em có hứng học môn anh văn hơn .",Vui vẻ
"cô rất vui_tính .",Vui vẻ
"số_lượng bài_tập tại lớp mỗi buổi khá nhiều , em mong thầy có_thể giảm bớt 2 - 3 bài .",Trung lập
"giáo_viên giảng_dạy kỹ từng phần .",Vui vẻ
"cô cũng khuyến_khích seminar để tăng khả_năng sinh bày của sinh_viên , trong quá_trình trình_bày hoặc xây_dựng nội_dung trình_bày cô luôn tận_tình giúp_đỡ nếu có khó_khăn từ phía sinh_viên đó .",Vui vẻ
"đưa sinh_viên đi tham_quan thực_tế về các doanh_nghiệp .",Trung lập
"giao_tiếp nhiều hơn .",Trung lập
"khiến cho chúng em vừa đói lại vừa mệt , kiến_thức thầy nói thật đáng để chúng em ghi_nhận nhưng đói và mệt thì làm_sao chúng em tiếp_thu và thực_hiện nổi .",Buồn bã
"giải_thích được rõ vấn_đề .",Vui vẻ
"không có ý_kiến gì !",Trung lập
"thời_lượng học lý_thuyết của môn_học ngắn , dễ bị ảnh_hưởng khi giảng_viên đến trễ hay tham_gia các buổi họp .",Buồn bã
"giảng_viên rất tôn_trọng sinh_viên , hướng_dẫn tận_tình cho sinh_viên cách học và ôn_tập cuối kỳ , ngoài_ra còn hướng_dẫn chi_tiết cho sinh_viên về đồ_án tốt_nghiệp .",Vui vẻ
"không có sách dạy chi_tiết về môn_học nên học rất khó hiểu , cần có tài liều hướng_dẫn cụ_thể chi_tiết , mong nhà_trường viết thêm sách cho sinh_viên .",Tức giận
"nghỉ học nhiều , vào lớp trễ .",Tức giận
"hi_vọng thầy có_thể cải_thiện kỹ_năng truyền_đạt hơn .",Trung lập
"sinh_viên cần đi học chăm nghe thầy giảng và làm bài_tập thầy cho .",Trung lập
"thầy chỉ dạy nhiệt_tình những chỗ sinh_viên chưa nắm rõ .",Vui vẻ
"ra bài_tập vừa phải thôi và phải chữa bài .",Trung lập
"dậy nhiệt_tình , dễ_tính .",Vui vẻ
"thầy có_thể giới_thiệu cho bọn em những cuốn sách có nội_dung đầy_đủ và phù_hợp với nội_dung của chương_trình nhà_trường đề ra .",Trung lập
"giảng_viên khả_năng truyền_đạt tốt .",Vui vẻ
"giáo_viên giảng_dạy nhiệt_tình , tạo được hứng_thú cho sinh_viên .",Vui vẻ
"giảng_viên không đưa các bài giảng lên hệ_thống courses .",Tức giận
"thầy dạy hơi gây buồn_ngủ .",Buồn bã
"thiếu trang_bị , dụng_cụ thực_hành cần_thiết , không đáp_ứng đủ thời_gian giảng_dạy do vắng tiết .",Tức giận
"cô tận_tình , nhiệt_tình trong công_việc .",Vui vẻ
"thực_hành không liên_quan gì đến lý_thuyết .",Buồn bã
"giảng_viên nói quá nhanh .",Buồn bã
"đề_nghị giảng_viên sử_dụng hiệu_quả hơn kênh moodle để nâng cao chất_lượng giảng_dạy .",Trung lập
"khả_năng truyền_đạt của giảng_viên chưa được tốt .",Buồn bã
"thầy rất dễ_chịu .",Vui vẻ
"thầy nên vui_vẻ giải_đáp thắc_mắc khi học_sinh hỏi , bớt càu_nhàu .",Trung lập
"cung_cấp cho sinh_viên biết được mục_đích và công_dụng thực_tiễn của môn_học vào thực_tế nghề_nghiệp , thêm các ví_dụ liên_quan tới cách áp_dụng môn_học vào nghề_nghiệp tương_lai chứ không dừng ở việc lấy ví_dụ cho bài giảng .",Trung lập
"tuy_nhiên ai hỏi thì cô trả_lời nhiệt_tình .",Vui vẻ
"giải chi_tiết các bài_tập , tiếp_thu bài rất nhanh trong giờ giảng của thầy .",Vui vẻ
"cố_gắng tạo mọi điều_kiện để sinh_viên hoạt_động nâng cao kỹ_năng .",Vui vẻ
"cô dạy hơi khó hiểu , phức_tạp_hóa vấn_đề .",Buồn bã
"cần đưa ra nhìu ví_dụ , bài_tập cộng bài giảng đi theo .",Trung lập
"thầy dạy tận_tình .",Vui vẻ
"câu văn trong bài giảng khó hiểu , không diễn_đạt rõ_ràng ý_nghĩa .",Buồn bã
"bản_thân thầy dạy thực_hành mà 3 tuần học liền tương_đương 1dot5 tháng mà thầy vẫn không làm được yêu_cầu cơ_bản của môn_học , đó là kết_nối oracle trên 2 máy .",Tức giận
"thầy giảng hơi khó hiểu , thầy cần chủ_động mở nhiều cuộc tranh_luận với sinh_viên .",Trung lập
"giảng hơi nhanh .",Buồn bã
"giáo_viên tận_tâm , công_minh .",Vui vẻ
"những đề_bài_tập của thầy rất hay , rất ấn_tượng !",Vui vẻ
"làm thầy thì có tâm chút đi ạ .",Trung lập
"có những ví_dụ sinh_động , dễ hiểu .",Vui vẻ
"giảng_viên có nhiều kinh_nghiệm chuyên_môn .",Vui vẻ
"người thậy nhiệt_huyết dù học_sinh không đi học đầy_đủ .",Vui vẻ
"cô không cung_cấp đáp_án bài_tập trên moodle .",Buồn bã
"cách giảng đôi lúc ( vài buổi ) còn gây buồn_ngủ , chưa thu_hút ( có_thể là do bài giảng nhiều lý_thuyết mới ) .",Buồn bã
"giảng_viên có chuyên_môn cao .",Vui vẻ
"giảng_viên đảm_bảo thời_gian lên_lớp tốt , chấm điểm công_bằng .",Vui vẻ
"đây là một thực_hành và là một môn khó , có số tín_chỉ bằng 2 lý_thuyết nên giảng_viên cần giảng một_cách khái_quát về bài_học trước để sinh_viên về nhà có_thể tự thực_hành , chứ chiếu đề lên và bắt sinh_viên làm thì bị trống kiến_thức .",Trung lập
"giảng và giải bài quá nhanh .",Buồn bã
"giảng_dạy tận_tình .",Vui vẻ
"slide chưa đẹp lắm .",Buồn bã
"chưa có nhiều trao_đổi , tương_tác với sinh_viên trên các diễn_đàn .",Buồn bã
"các bài_tập , ví_dụ cần đi liền với thực_tiễn công_việc sau_này chứ không phải là các ví_dụ như doubledot viết chương_trình số_phức , số_thực , vẽ tam_giác .",Trung lập
"thiếu các thiết_bị chạy hệ điều_hành windows phone , ios , android cho sinh_viên thực_hành .",Buồn bã
"phương_pháp giảng_dạy tiên_tiến , giờ học vui .",Vui vẻ
"cô sửa bài theo nhiều cách .",Vui vẻ
"nhiều khi thầy nghỉ không báo trước colonsad .",Tức giận
"thay_vì ngồi chờ chấm điểm như đi thi thực_hành .",Trung lập
"thầy giảng bài_tập chưa hay .",Buồn bã
"chuẩn_bị bài giảng kỹ_càng .",Vui vẻ
"em phải nói thật thầy dạy hơi buồn_ngủ .",Buồn bã
"giảng_viên giảng_dạy một_cách rất khó hiểu , khó tiếp_thu và rất dễ ngủ .",Buồn bã
"chương_trình dạy không đem nhiều lợi_ích .",Buồn bã
"cô giảng_dạy dễ hiểu , nhiệt_tình , luôn trả_lời nhiệt_tình câu hỏi của sinh_viên đặt ra .",Vui vẻ
"điểm_danh học_sinh đi học .",Trung lập
"giảng_viên có nhiều kinh_nghiệm .",Vui vẻ
"nhiệt_tình vui_vẻ nói_chung ra rất tốt .",Vui vẻ
"giảng_viên nhiệt_tình ( và xinh ) .",Vui vẻ
"hơi cứng_nhắc trong vấn_đề này .",Buồn bã
"cô_giáo dạy tiếng anh nói tiếng anh rất nhỏ và khó nghe nếu nói bằng micro hơn nữa cách dạy của cô khiến cho sinh_viên không_thể_nào không buồn_ngủ vì nó rất rất nhàm_chán .",Tức giận
"thầy nhiệt_tình trong giảng_dạy .",Vui vẻ
"có ứng_dụng thực_tiễn thích_hợp !",Vui vẻ
"giảng_viên dạy rất nhiệt_tình và rất có tâm .",Vui vẻ
"thầy dạy hơi nhanh một_chút .",Buồn bã
"hầu_hết là để sinh_viên tự làm cũng như giao hoàn_toàn cho lớp trưởng .",Buồn bã
"giảng_viên dạy hơi buồn_ngủ .",Buồn bã
"tận_tâm , có kế_hoạch .",Vui vẻ
"tệ .",Buồn bã
"dạy nhiệt_tình , nhiệt_huyết , thân_thiện với sinh_viên .",Vui vẻ
"nhiệt_tình , kiến_thức rộng , truyền_cảm_hứng .",Vui vẻ
"giảng_viên nhiệt_tình , giảng thêm kiến_thức bên ngoài , cũng như bài_tập thêm cho sinh_viên mở_rộng .",Vui vẻ
"thầy dạy vui_tính , tận_tâm với sinh_viên .",Vui vẻ
"nên giảng cho học_sinh kỹ hơn nữa .",Trung lập
"bài_tập nên mang tính bắt_buộc và cho điểm cộng thì sẽ tạo được động_lực cũng như hứng_thú cho sinh_viên hơn .",Trung lập
"cô cho bài nhiều .",Trung lập
"kiểm_tra bài cũ .",Trung lập
"khả_năng truyền_đạt của giảng_viên chưa hiệu_quả và có phần khó hiểu .",Buồn bã
"kiến_thức giảng_viên chưa sâu , chưa dạy đúng trọng_tâm , có những phần rất cơ_bản nhưng giảng_viên chưa nắm vững .",Tức giận
"phần_mềm phục_vụ cho phần thực_hành không được cài_đặt đầy_đủ trên tất_cả các máy_tính .",Buồn bã
"giảng_viên tích_cực hỗ_trợ sinh_viên , truyền_đạt hiệu_quả .",Vui vẻ
"cơ_sở vật_chất chưa tốt để nghe tiếng anh .",Buồn bã
"giảng_viên dạy hơi nhanh .",Buồn bã
"lớp_học của cô wzjwz25 có đặc_điểm là trình_độ tiếng anh quá chênh_lệch giữa cách sinh_viên trong cùng một lớp .",Buồn bã
"phương_pháp dạy không phù_hợp .",Buồn bã
"hoạt_động nhóm quá nhiều dẫn đến mất thời_gian .",Buồn bã
"thầy nên cung_cấp đầy_đủ slide để sinh_viên có_thể học_tập dễ_dàng hơn .",Trung lập
"thầy_giáo lên_lớp đúng giờ .",Vui vẻ
"môn_học cần đưa nhiều hơn bài_tập để sinh_viên có_thể nắm_bắt các cách xử_lý cũng như các cách thực_hiện cho một bài giảng .",Trung lập
"không cho sinh_viên nhiều kiến_thức .",Buồn bã
"giảng_viên sử_dụng thời_gian lên_lớp không hiểu quả dẫn đến việc dạy lố giờ , dạy bù quá nhiều .",Tức giận
"giảng_viên không giảng mà chỉ đưa slide cho sinh_viên tự đọc .",Tức giận
"máy_chiếu trong phòng học quá mờ khiến sinh_viên không nhìn rõ nội_dung khi trình_chiếu !",Tức giận
"dạy hời_hợt không tập_trung , nhiều vấn_đề về kiến_thức của sinh_viên không giải_quyết hoặc chưa đưa ra được cách giải_quyết hay .",Tức giận
"thầy dạy dễ hiểu , gần_gũi với sinh_viên .",Vui vẻ
"không quen với giọng của thầy , có_thể vì chưa quen nhanh được , nên đôi lúc hơi khó hiểu .",Buồn bã
"rất quan_tâm .",Vui vẻ
"tụi bạn em nó nói hỏi bài thầy thì mặt thầy có gì đó nghiêm_trọng nhưng đối_với em có bao_giờ chuyện đó xảy ra , thầy nói_chuyện rất là thật cái nào thầy chưa biết là thầy nói chưa biết ngay , thầy dạy xuất_sắc 1 giáo_viên trẻ quá tuyệt_vời .",Vui vẻ
"thường_xuyên gửi bài lên mạng .",Trung lập
"giảng bài cần chi_tiết và rõ_ràng hơn .",Trung lập
"cải_thiện chất_lượng các phòng máy và kết_nối_mạng .",Trung lập
"giảng_viên chưa đảm_bảo được ngày_giờ học dẫn tới lớp_học chậm và lệch so với giảng_viên thực_hành .",Tức giận
"môn này em học cải_thiện nhưng mà nhà_trường_hủy_môn em xong đăng tự_ý đổi lớp lại , em không biết em không đi học nên chắc_chắn em rớt .",Tức giận
"giảng_viên truyền_đạt được ý hiểu đến sinh_viên .",Vui vẻ
"thầy có hệ_thống lại kiến_thức rõ_ràng , giúp sinh_viên tiếp_thu tốt hơn .",Vui vẻ
"có bám sát chương_trình dạy .",Vui vẻ
"đào_tạo thêm về cơ_chế giảng_dạy .",Trung lập
"thầy giảng_dạy đầy_đủ không bỏ sót kiến_thức .",Vui vẻ
"tôi rất hài_lòng .",Vui vẻ
"thầy wzjwz245 nói_nhỏ .",Buồn bã
"mong nhà_trường nâng_cấp thêm cho phòng máy thực_hành .",Trung lập
"và quá gấp_gáp .",Buồn bã
"thầy nhiệt_tình , giúp_đỡ sinh_viên hiệu_quả .",Vui vẻ
"chưa đảm_bảo giờ lên_lớp .",Tức giận
"kiến_thức .",Trung lập
"nhiệt_tình , tạo cách chủ_động cho học_sinh tiếp_cận với môn_học .",Vui vẻ
"mình cũng ít đi học , nên chả biết lắm , đi được nửa kỳ , thấy dạy chán quá nên thôi .",Buồn bã
"cho học_sinh thuyết_trình , chủ_động .",Trung lập
"phần pl fraction sql , quản_lý , phân_quyền .",Trung lập
"chưa nói đến sinh_viên tự tra .",Trung lập
"giảng_viên cần trau_dồi thêm khả_năng truyền_đạt bài giảng .",Trung lập
"giảng rất nhiệt_tình .",Vui vẻ
"cô giảng dễ hiểu , đủ nội_dung bài_học .",Vui vẻ
"theo em nghĩ là quá nhiều cho 2 tín_chỉ .",Buồn bã
"luôn cập_nhật kiến_thức mới .",Vui vẻ
"thầy giảng hơi khó hiểu .",Buồn bã
"thân_thiện vui_tính .",Vui vẻ
"lên_lớp đầy_đủ , dạy nhiều cái mới .",Vui vẻ
"thầy vui_tính , nhiệt_tình , hay cười .",Vui vẻ
"cô lên_lớp đúng giờ .",Vui vẻ
"ứng_dụng thực_tế vào giảng_dạy nhiều , tạo cho sinh_viên hình_dung việc học_tập sẽ làm được gì khi ra trường .",Vui vẻ
"cách dạy của giáo_viên hiệu_quả .",Vui vẻ
"giảng_viên dạy toàn_diện các kỹ_năng trong tiếng anh , cách dạy linh_hoạt , sôi_nổi .",Vui vẻ
"vui_vẻ hòa đồng , tận_tâm giảng_dạy .",Vui vẻ
"có nhiều hoạt_động đan_xen trong giờ học trên lớp , giúp sinh_viên có tinh_thần tự_giác học_tập .",Vui vẻ
"giáo_viên giảng bài_làm cho sinh_viên hứng_thú và dễ tiếp_thu .",Vui vẻ
"đi học xa quá ạ , mong trường có kế_hoạch nào đó cho sinh_viên học thể_dục bên nhân_văn đi bộ cho gần ạ !",Buồn bã
"thầy phân_tích sâu_sắc các vấn_đề .",Vui vẻ
"giảng_viên nên tận_tình hơn , giúp sinh_viên có cách học tốt hơn .",Trung lập
"rất không hài_lòng với năng_lực của mình không_thể được phát_huy .",Buồn bã
"ít cho nghe .",Buồn bã
"có nhiều bài_tập .",Trung lập
"cho nhiều bài_tập để rèn_luyện .",Trung lập
"thầy nhiệt_huyết tận_tâm .",Vui vẻ
"thầy giảng bài .",Trung lập
"điều em hài_lòng nhất đó là giảng_viên giảng bài rất dễ hiểu và lưu_ý được những lỗi thường xảy ra khi làm bài_tập .",Vui vẻ
"nhiều nhóm chưa chuẩn_bị kỹ về vấn_đề tìm_hiểu .",Buồn bã
"thầy dạy rất vui , kiến_thức dầy đủ .",Vui vẻ
"hình_thức tạo nhóm không hiệu_quả .",Buồn bã
"lý_do doubledot "" thầy quên "" .",Tức giận
"khá khó hiểu .",Buồn bã
"truyền_đạt .",Trung lập
"thiết_kế bài giảng lại , dễ hiểu và cuốn_hút hơn .",Trung lập
"thầy rất nhiệt_tình trong việc giảng_dạy trên lớp , luôn đến lớp đúng giờ và tận_tâm đến từng học_sinh để trao_đổi về bài_tập cũng như_thường_xuyên cho bài_tập rèn_luyện thêm .",Vui vẻ
"cần bám sát đề thi hơn .",Trung lập
"cần cho nhiều dạng bài_tập hơn .",Trung lập
"thầy dạy rất hay và dễ hiểu , hầu_như mọi thắc_mắc đều không cần hỏi thầy vẫn trả_lời .",Vui vẻ
"đặc_biệt cần thông_tin cụ_thể về những dụng_cụ nào nhà_trường phải có trách_nhiệm cấp cho sinh_viên và giảng_viên , ví_dụ như có trường_hợp bút_lông viết bảng xài qua vài học_kỳ đã khô hết_mực , bút mờ không viết được nhưng giảng_viên và sinh_viên không biết đến đâu để đổi hay thay bút mới nên dẫn đến có giảng_viên đành nói chay , không ghi_chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết .",Tức giận
